word	k	p	sqrt_kp	sum	DF	DFtoWF	cluster
śaviṣṭha	0.0929048993818783	0.724497767088335	0.73043023954731	36	30	0.833333333333333	6
hantama	0.0408614912899236	0.615595343801093	0.616949988880803	26	20	0.769230769230769	7
keśa	0.0353824174252438	0.800274379916312	0.801056176939727	9	8	0.888888888888889	6
apasyu	0.783037314453395	0.991265620719654	1.26323195282858	7	7	1	2
smi	0.650957581695237	0.991033502720207	1.18570366309647	6	6	1	2
abhra	0.0633921023068964	0.791662000863704	0.794195997374962	17	15	0.882352941176471	6
rajiṣṭha	0.783037345528593	0.991265621078771	1.26323197237291	7	7	1	2
purvaṇīka	0.558873051575637	0.991271059593954	1.13796195075494	5	5	1	2
vastu	0.0721514694426738	0.710205043631008	0.713860657650819	30	25	0.833333333333333	6
prabharman	0.447566970396208	0.991268277672019	1.08762539107382	4	4	1	2
satrāsāh	0.558872586664723	0.991271052328219	1.13796171609998	5	5	1	2
cetu	0.560893704170497	0.99129963617078	1.13898055999671	5	5	1	2
mārḍīka	0.55887227796519	0.99127104750365	1.13796156028971	5	5	1	2
abhidās	0.027230097466551	0.776207339074607	0.776684821173506	8	7	0.875	6
anti	0.0121429867509943	0.2727070650102	0.272977280068713	33	16	0.484848484848485	8
rājya	0.00493351964573512	0.162035910586648	0.162110998811737	26	9	0.346153846153846	8
abhī	0.560891714522728	0.99129963244414	1.13897957694778	5	5	1	2
dhanya	1.23230193302199	0.991291827718693	1.58152696525592	11	11	1	1
dudh	0.447566970524167	0.991268277674705	1.08762539112893	4	4	1	2
anutta	0.895875440203802	0.991275925043973	1.33612153785954	8	8	1	2
viṃśati	0.018754450626481	0.6566814925137	0.656949246158577	10	8	0.8	7
vip	0.132074050620174	0.854044942312337	0.864196921040861	23	21	0.91304347826087	6
jagat	1.33204155890953	0.991206479323843	1.66036893469966	12	12	1	1
yāt	0.00930417306327935	0.654982583993806	0.655048664582713	5	4	0.8	7
atharvan	0.0964106617481969	0.875267722803516	0.880561526686454	14	13	0.928571428571429	6
dadhyac	0.991325523589339	0.991134177698698	1.40181070473946	9	9	1	1
pūrvathā	0.991324887435654	0.991134171849281	1.40181025073177	9	9	1	1
vṛdha	0.0949144020775473	0.745601894985707	0.751618872519853	33	28	0.848484848484849	6
udīr	0.558872586664723	0.991271052328219	1.13796171609998	5	5	1	2
madacyut	0.895893994592946	0.991276088765457	1.33613410019573	8	8	1	2
anuṣvadham	0.650956972985284	0.99103349420193	1.18570332179186	6	6	1	2
kaścana	0.0556112354339573	0.837429619079999	0.839274077056455	11	10	0.909090909090909	6
parādā	0.560893642458067	0.991299636078844	1.13898052952626	5	5	1	2
bhakṣ	0.783037345515643	0.991265621078659	1.26323197236479	7	7	1	2
gṛbhāy	0.131776419861714	0.893529523007877	0.903194349693495	16	15	0.9375	6
yadā	0.0781568459825568	0.665678366465709	0.670250833758822	40	32	0.8	7
arthay	0.560893750566182	0.991299636241049	1.13898058290554	5	5	1	2
ghas	0.0813040468394205	0.86436900345561	0.86818438258662	13	12	0.923076923076923	6
naviṣṭha	0.558872586664723	0.991271052328219	1.13796171609998	5	5	1	2
vaśa	0.258253341848721	0.926094219275888	0.961428776120337	21	20	0.952380952380952	4
pātra	0.200072495861707	0.914746435319736	0.936370676885226	19	18	0.947368421052632	4
dakṣiṇa	0.200072495861437	0.914746435319632	0.936370676885067	19	18	0.947368421052632	4
savya	0.895897013500271	0.99127611527091	1.33613614407563	8	8	1	2
rabhasa	0.067731764823291	0.851877431142635	0.854565825233055	12	11	0.916666666666667	6
pūṣaṇvat	0.447566968532771	0.991268277632916	1.08762539027137	4	4	1	2
prāvī	0.558872586664723	0.991271052328219	1.13796171609998	5	5	1	2
vitan	0.0257556231655563	0.606892805326291	0.60743907454284	17	13	0.764705882352941	7
devayu	1.04592851565003	0.969956675589041	1.42645799530502	33	32	0.96969696969697	1
joṣay	0.0142394660338687	0.707447996165138	0.707591287164418	6	5	0.833333333333333	7
mithuna	0.258253341848721	0.926094219275888	0.961428776120337	21	20	0.952380952380952	4
saṃyat	0.0285214277444839	0.70772814224138	0.708302615526033	12	10	0.833333333333333	7
tatas	0.0786084832606238	0.776914380587681	0.780881071869767	23	20	0.869565217391304	6
ājan	0.650956972053151	0.991033494188732	1.18570332126908	6	6	1	2
jāta	2.50939769726975	0.991083526766487	2.69802212001507	23	23	1	9
abhipitva	0.0813040468395312	0.864369003455779	0.868184382586799	13	12	0.923076923076923	6
stuti	0.650956198555686	0.991033483364272	1.18570288756804	6	6	1	2
arvācīna	1.68122325046354	0.991286182796112	1.95170692320893	15	15	1	1
vagnu	0.783037314453395	0.991265620719654	1.26323195282858	7	7	1	2
sādana	0.0677317648225027	0.851877431140812	0.854565825231176	12	11	0.916666666666667	6
arādhas	0.650956198555672	0.99103348336427	1.18570288756803	6	6	1	2
sphur	0.895875441385838	0.991275925054468	1.33612153865989	8	8	1	2
bahu	0.396492078434249	0.920274180465758	1.0020531600135	35	33	0.942857142857143	4
paty	0.0538070607446376	0.704481228416961	0.706533085550739	23	19	0.826086956521739	7
gaurī	0.447566974026947	0.991268277748168	1.08762539263731	4	4	1	2
śaryaṇāvant	0.783037311407895	0.991265620684448	1.26323195091314	7	7	1	2
apīcya	0.0813040468393829	0.864369003455554	0.86818438258656	13	12	0.923076923076923	6
śimīvat	1.23230122140781	0.991291822455579	1.58152640747806	11	11	1	1
īṣ	0.0964106617476169	0.875267722802832	0.88056152668571	14	13	0.928571428571429	6
ibha	0.447566971055191	0.991268277685847	1.0876253913576	4	4	1	2
marḍitṛ	0.0353824174252736	0.80027437991648	0.801056176939897	9	8	0.888888888888889	6
kadācana	0.650956972226079	0.991033494191311	1.18570332136618	6	6	1	2
vrāta	0.0201012328694361	0.611861764860775	0.612191864419492	13	10	0.769230769230769	7
carman	1.39288947381478	0.990949327432853	1.70942143890956	13	13	1	1
udan	0.048718766434531	0.723213094339839	0.724852190468862	19	16	0.842105263157895	6
und	0.0353824174252119	0.800274379916192	0.801056176939606	9	8	0.888888888888889	6
patvan	0.650956972154127	0.991033494190274	1.18570332132581	6	6	1	2
mahitvana	1.39288962797263	0.990949328151241	1.7094215649386	13	13	1	1
dhāv	0.106623798625593	0.667989726185378	0.676445791414632	54	43	0.796296296296296	7
jagmi	0.895897013718514	0.991276115272862	1.33613614422341	8	8	1	2
pṛtanā	0.146339641053471	0.730545274740315	0.745058178257954	55	46	0.836363636363636	6
nud	0.227770642702784	0.92066426756398	0.948420876639881	20	19	0.95	4
vāṇa	0.650956198555686	0.991033483364272	1.18570288756804	6	6	1	2
raṇya	0.0142394660339213	0.70744799616592	0.707591287165202	6	5	0.833333333333333	7
jihma	0.558871192987803	0.991271030546491	1.13796101266797	5	5	1	2
tṛṣṇaj	0.447566968532771	0.991268277632916	1.08762539027137	4	4	1	2
sveda	0.0201793471105278	0.746037264534512	0.746310127308979	7	6	0.857142857142857	6
guh	0.0747930532441026	0.697840611370453	0.701837245870766	33	27	0.818181818181818	7
ānam	0.895894121044964	0.991276089876446	1.33613418580757	8	8	1	2
vithura	0.0201793471105602	0.746037264534838	0.746310127309306	7	6	0.857142857142857	6
ci	0.222226262879083	0.866128345671798	0.894182768280271	35	32	0.914285714285714	4
ścut	0.0109569846634214	0.582839411339253	0.582942394172187	8	6	0.75	7
kośa	0.209687239081413	0.839006492065847	0.864812483699342	41	37	0.902439024390244	4
krīḍi	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
svayam	0.137848351200726	0.828874120493337	0.84025857660149	29	26	0.896551724137931	6
panay	0.991327376925504	0.991134194739942	1.40181202742193	9	9	1	1
anedya	0.00406501962375455	0.293174187041895	0.293202367541972	10	5	0.5	8
ṛkvan	0.0563606205263205	0.741734951020018	0.74387314584597	20	17	0.85	6
iṣmin	0.44756697612349	0.991268277792123	1.08762539354011	4	4	1	2
abhīru	0.00547943197031981	0.581666061497114	0.581691869697594	4	3	0.75	7
ṛṣṭimat	0.447566975975597	0.991268277789051	1.08762539347645	4	4	1	2
parṇa	0.175021721370053	0.908322358279739	0.925030869486096	18	17	0.944444444444444	4
piśaṅga	1.56558615905835	0.991262790821114	1.85301428540137	14	14	1	1
jaṅghan	0.0813040468394205	0.86436900345561	0.86818438258662	13	12	0.923076923076923	6
gṛdhra	0.991324764817377	0.9911341707218	1.40181016322205	9	9	1	1
sasvar	0.447566975975597	0.991268277789051	1.08762539347645	4	4	1	2
ayas	0.0964106617476169	0.875267722802832	0.88056152668571	14	13	0.928571428571429	6
daṃṣṭra	0.00547943197032014	0.581666061497116	0.581691869697596	4	3	0.75	7
udbhid	0.0201793471105495	0.746037264534727	0.746310127309195	7	6	0.857142857142857	6
ṛjūy	0.650956973112464	0.991033494203728	1.18570332186319	6	6	1	2
nivid	0.783037304313905	0.991265620602455	1.26323194645146	7	7	1	2
sut	0.55887227796519	0.99127104750365	1.13796156028971	5	5	1	2
dhiyaṃjinva	0.558872986455846	0.991271058576477	1.13796191788715	5	5	1	2
jaras	0.560891718175087	0.991299632452202	1.1389795787534	5	5	1	2
madhyā	0.447566977454531	0.991268277820062	1.08762539411331	4	4	1	2
nīti	0.0142394660338815	0.707447996165315	0.707591287164596	6	5	0.833333333333333	7
vasavāna	0.560893704170497	0.99129963617078	1.13898055999671	5	5	1	2
ṛtāy	1.23230247936941	0.991291831759483	1.58152739349436	11	11	1	1
mādhvī	0.00425819158954852	0.195287770987926	0.195334189769855	18	7	0.388888888888889	8
krama	0.558873051575637	0.991271059593954	1.13796195075494	5	5	1	2
dakṣāyya	0.650956973165921	0.991033494204467	1.18570332189315	6	6	1	2
jīvātu	0.0163691962772555	0.581626641528949	0.581856941801856	12	9	0.75	7
mṛ	0.0329837684956507	0.583429364019281	0.584360977294102	24	18	0.75	7
aghāy	0.991324330094196	0.991134166724626	1.40180985297066	9	9	1	1
okya	0.895895595726318	0.991276102827952	1.33613518420839	8	8	1	2
saṃgatha	0.447566970524167	0.991268277674705	1.08762539112893	4	4	1	2
madintama	0.0563606205263205	0.741734951020018	0.74387314584597	20	17	0.85	6
abhimātiṣāh	0.783037319542805	0.991265620778469	1.2632319560295	7	7	1	2
prataraṇa	0.650956972116937	0.991033494189726	1.18570332130493	6	6	1	2
avīra	0.560893629808841	0.991299636052167	1.1389805232739	5	5	1	2
vidathya	0.991324409379257	0.991134167453564	1.40180990955443	9	9	1	1
aṣāḍha	0.650956972255162	0.991033494191731	1.18570332138249	6	6	1	2
oṣadhi	0.0907789463206566	0.719851808577079	0.725553198192097	36	30	0.833333333333333	6
sahasāvat	0.0813040468394205	0.86436900345561	0.86818438258662	13	12	0.923076923076923	6
cikits	0.558872586664723	0.991271052328219	1.13796171609998	5	5	1	2
ardha	0.0380048985993623	0.69498336919551	0.696021735131807	17	14	0.823529411764706	7
āyuj	0.558872608074931	0.991271052662828	1.13796172690638	5	5	1	2
vap	0.114690297224308	0.841581428495682	0.849360444726638	22	20	0.909090909090909	6
arcis	0.0390143099505807	0.633476915468435	0.634677176848453	23	18	0.782608695652174	7
svaru	0.0145415767314073	0.622131776067818	0.622301698733929	9	7	0.777777777777778	7
chanda	0.447566971173872	0.991268277688318	1.0876253914087	4	4	1	2
netṛ	0.0633921023068487	0.791662000863618	0.794195997374873	17	15	0.882352941176471	6
nṛvat	1.82956685648231	0.9905035536911	2.080483639016	18	18	1	1
abhicakṣ	0.0272300974665198	0.776207339074674	0.776684821173571	8	7	0.875	6
urviyā	0.132074050620174	0.854044942312337	0.864196921040861	23	21	0.91304347826087	6
manāyu	0.00547943197031981	0.581666061497114	0.581691869697594	4	3	0.75	7
purāṇa	0.0561076683242802	0.781310536840868	0.783322555160614	16	14	0.875	6
śvaghnin	0.650956972154127	0.991033494190274	1.18570332132581	6	6	1	2
vij	0.650956973169915	0.991033494204574	1.18570332189543	6	6	1	2
vivṛ	0.447566971054014	0.991268277685825	1.0876253913571	4	4	1	2
sanutar	1.39288951446136	0.990949327623007	1.70942147213989	13	13	1	1
yuga	0.0870224453895196	0.653587237653192	0.659355126790338	47	37	0.787234042553192	7
śvit	0.650956973112464	0.991033494203728	1.18570332186319	6	6	1	2
samanas	0.113189590023569	0.8849140153313	0.892123700962746	15	14	0.933333333333333	6
agnīṣoma	0.0015337540630283	0.0991600356239144	0.0991718965557371	14	3	0.214285714285714	8
avasa	0.447566971055712	0.991268277685864	1.08762539135784	4	4	1	2
śeṣas	0.018754450626481	0.6566814925137	0.656949246158577	10	8	0.8	7
loka	0.132209528089624	0.779991637146839	0.791117129972981	38	33	0.868421052631579	6
arh	0.0651303970603946	0.72638127789263	0.729295365057378	25	21	0.84	6
saṃsad	0.895894121020937	0.991276089876097	1.3361341857912	8	8	1	2
āyaj	0.991327079286771	0.991134192003144	1.40181181500406	9	9	1	1
aṃhati	0.00930417306327879	0.654982583993794	0.6550486645827	5	4	0.8	7
sādhay	0.014239466033887	0.707447996165444	0.707591287164725	6	5	0.833333333333333	7
idhma	0.991324330094196	0.991134166724626	1.40180985297066	9	9	1	1
prataram	0.0964106617481969	0.875267722803516	0.880561526686454	14	13	0.928571428571429	6
praketa	0.0561076683242802	0.781310536840868	0.783322555160614	16	14	0.875	6
adhvaryu	0.0483039976065055	0.467813971486577	0.470301167447853	56	37	0.660714285714286	7
potṛ	0.560893817622703	0.991299636345013	1.13898061601817	5	5	1	2
sadṛś	0.447566971173872	0.991268277688318	1.0876253914087	4	4	1	2
dūḍhī	0.0449050490596036	0.820652055558757	0.821879711225346	10	9	0.9	6
draviṇa	0.223064401757947	0.816744848404839	0.846658062459381	51	45	0.882352941176471	4
anāgāstva	0.783037309302527	0.991265620660182	1.26323194958905	7	7	1	2
sarvatāti	0.0138473390763393	0.34329063256626	0.343569799614632	27	15	0.555555555555556	8
dhāpay	0.560893761646783	0.991299636260401	1.13898058837905	5	5	1	2
yuvati	0.109638462181528	0.761451331671644	0.769304051005875	35	30	0.857142857142857	6
anīka	0.258209516901827	0.843004890112051	0.881662860378902	49	44	0.897959183673469	4
viruc	0.00547943197032009	0.581666061497116	0.581691869697595	4	3	0.75	7
dakṣiṇatas	0.783037345528593	0.991265621078771	1.26323197237291	7	7	1	2
atka	1.90686643753639	0.991294557689589	2.1491404120503	17	17	1	1
sima	0.650956973112464	0.991033494203728	1.18570332186319	6	6	1	2
sampṛc	0.560891718358828	0.991299632455685	1.13897957884691	5	5	1	2
marmṛj	2.50939649454089	0.991083522143996	2.69802099967355	23	23	1	9
samiti	0.650956201560668	0.991033483406288	1.18570288925291	6	6	1	2
jrayas	0.0296511234254813	0.567787779661127	0.568561475878296	23	17	0.739130434782609	7
sana	0.0964106617476169	0.875267722802832	0.88056152668571	14	13	0.928571428571429	6
samidh	0.102138282077953	0.702864372138381	0.710246826312738	44	36	0.818181818181818	6
pratnathā	0.895903235404802	0.991276169769859	1.33614035638566	8	8	1	2
baṭ	0.0186399874392441	0.65530332378302	0.655568375757105	10	8	0.8	7
kavya	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
tā	0.0561076683242931	0.781310536840923	0.78332255516067	16	14	0.875	6
bharata	0.0449050490596139	0.820652055558798	0.821879711225387	10	9	0.9	6
sṛpra	0.783037306375756	0.991265620626272	1.26323194774823	7	7	1	2
dyāvākṣam	0.895919880366415	0.991276314643286	1.33615162463268	8	8	1	2
saṃgamana	0.447566978701096	0.991268277846194	1.0876253946501	4	4	1	2
pura	0.650956198555672	0.99103348336427	1.18570288756803	6	6	1	2
śośuc	0.0108941319849174	0.307418991423703	0.307611960755221	25	13	0.52	8
asmāka	1.56558615905835	0.991262790821114	1.85301428540137	14	14	1	1
pāray	1.90686378677476	0.991294544753204	2.14913805414414	17	17	1	1
abhiśrī	1.23230193135663	0.991291827706472	1.58152696395063	11	11	1	1
bhara	0.239228055411448	0.779391898939538	0.815280193938575	69	59	0.855072463768116	4
sāsahi	0.0561076683242626	0.78131053684081	0.783322555160555	16	14	0.875	6
tūrv	0.895883068335535	0.991275992516761	1.33612670262606	8	8	1	2
raṇay	1.11832279105879	0.991272487824771	1.49441192785651	10	10	1	1
trā	0.0808822212403418	0.657153970839225	0.662112735946479	43	34	0.790697674418605	7
andha	0.200072495861707	0.914746435319736	0.936370676885226	19	18	0.947368421052632	4
vrādh	0.0449050490596133	0.820652055558804	0.821879711225394	10	9	0.9	6
kṛta	0.0645631712092094	0.794658536302244	0.797276985993334	17	15	0.882352941176471	6
aśasti	0.0342559881295582	0.728616212398274	0.729421042808842	13	11	0.846153846153846	6
cetas	1.56558615895158	0.991262790820529	1.85301428531084	14	14	1	1
nīthā	0.650956973112464	0.991033494203728	1.18570332186319	6	6	1	2
ṛbhvan	0.447566976489032	0.991268277799825	1.08762539369756	4	4	1	2
pāñcajanya	0.895875440203802	0.991275925043973	1.33612153785954	8	8	1	2
ajasra	0.175021721370053	0.908322358279739	0.925030869486096	18	17	0.944444444444444	4
marutvant	0.00336646827936397	0.220050521070664	0.220076270715737	12	5	0.416666666666667	8
tvakṣas	0.558872586664723	0.991271052328219	1.13796171609998	5	5	1	2
sumat	1.11832279114222	0.991272487824998	1.4944119279191	10	10	1	1
dyukṣa	0.200072495861707	0.914746435319736	0.936370676885226	19	18	0.947368421052632	4
ṛjrāśva	0.00329297479144569	0.405628559355552	0.405641925653449	5	3	0.6	8
vṛṣaṇvat	0.558872608074931	0.991271052662828	1.13796172690638	5	5	1	2
nāhuṣa	0.65095759743579	0.991033502940806	1.1857036719225	6	6	1	2
śaru	0.0738300495486449	0.806936142925326	0.810306617877183	18	16	0.888888888888889	6
bṛṃh	0.447566975975565	0.99126827778905	1.08762539347644	4	4	1	2
adhivaktṛ	0.447566977454531	0.991268277820062	1.08762539411331	4	4	1	2
aparihvṛta	0.447566976489032	0.991268277799825	1.08762539369756	4	4	1	2
pitumat	0.895875440892178	0.991275925050086	1.33612153832563	8	8	1	2
aśuṣa	0.783037314990935	0.991265620725876	1.26323195316667	7	7	1	2
gopati	1.39288969075351	0.990949328442924	1.70942161626349	13	13	1	1
vaśin	1.11832279187694	0.991272487828356	1.49441192847114	10	10	1	1
ār	0.650956198754777	0.991033483367003	1.18570288767963	6	6	1	2
prāṇ	0.447566978701096	0.991268277846194	1.0876253946501	4	4	1	2
saṃdhā	0.895895595726318	0.991276102827952	1.33613518420839	8	8	1	2
pradiś	0.0557115548855229	0.739508250744389	0.741603822985553	20	17	0.85	6
sadhastha	3.48062197194959	0.986664010370288	3.61776660123041	48	47	0.979166666666667	9
avama	0.13177641986148	0.893529523007701	0.903194349693286	16	15	0.9375	6
tvāyā	0.0164402544128238	0.582657359266261	0.582889252150262	12	9	0.75	7
niyutvat	0.0312344303555585	0.602482387510421	0.603291485850657	21	16	0.761904761904762	7
prasava	0.0219487288171934	0.582960686728605	0.58337373009742	16	12	0.75	7
jaitra	0.0187544506265518	0.656681492513947	0.656949246158826	10	8	0.8	7
anumad	0.0813040468394205	0.86436900345561	0.86818438258662	13	12	0.923076923076923	6
